date,SKU,Channel,quantity,Supplier,Country,Region,Store
2022-11-08 00:00:00,Cancerend,Chain Store,250.0,Bayer,Canada,North America,Store10
2022-11-15 00:00:00,Cancerend,Chain Store,338.0,Bayer,Canada,North America,Store01
2022-11-22 00:00:00,Cancerend,Chain Store,136.0,Bayer,Canada,North America,Store01
2022-11-29 00:00:00,Cancerend,Chain Store,675.0,Bayer,Canada,North America,Store09
2022-12-06 00:00:00,Cancerend,Chain Store,130.0,Bayer,USA,North America,Store09
2022-12-13 00:00:00,Cancerend,Chain Store,687.0,Bayer,USA,North America,Store07
2022-12-20 00:00:00,Cancerend,Chain Store,806.0,Bayer,Egypt,EMEA,Store01
2022-12-27 00:00:00,Cancerend,Chain Store,340.0,Bayer,Germany,EMEA,Store02
2023-01-03 00:00:00,Cancerend,Chain Store,567.0,Bayer,Germany,EMEA,Store11
2023-01-10 00:00:00,Cancerend,Chain Store,0.0,Bayer,South Korea,APAC,Store12
2023-01-17 00:00:00,Cancerend,Chain Store,506.0,Bayer,Egypt,EMEA,Store10
2023-01-24 00:00:00,Cancerend,Chain Store,162.0,Bayer,Australia,APAC,Store08
2023-01-31 00:00:00,Cancerend,Chain Store,346.0,Bayer,Germany,EMEA,Store08
2023-02-07 00:00:00,Cancerend,Chain Store,317.0,Bayer,Australia,APAC,Store05
2023-02-14 00:00:00,Cancerend,Chain Store,206.0,Bayer,Canada,North America,Store01
2023-02-21 00:00:00,Cancerend,Chain Store,241.0,Bayer,Australia,APAC,Store08
2023-02-28 00:00:00,Cancerend,Chain Store,238.0,Bayer,Germany,EMEA,Store01
2023-03-07 00:00:00,Cancerend,Chain Store,272.0,Bayer,Egypt,EMEA,Store04
2023-03-14 00:00:00,Cancerend,Chain Store,50.0,Bayer,Australia,APAC,Store05
2023-03-21 00:00:00,Cancerend,Chain Store,365.0,Bayer,USA,North America,Store10
2023-03-28 00:00:00,Cancerend,Chain Store,413.0,Bayer,Germany,EMEA,Store02
2023-04-04 00:00:00,Cancerend,Chain Store,352.0,Bayer,Australia,APAC,Store05
2023-04-11 00:00:00,Cancerend,Chain Store,438.0,Bayer,USA,North America,Store08
2023-04-18 00:00:00,Cancerend,Chain Store,336.0,Bayer,Australia,APAC,Store12
2023-04-25 00:00:00,Cancerend,Chain Store,93.0,Bayer,USA,North America,Store08
2023-05-02 00:00:00,Cancerend,Chain Store,274.0,Bayer,Canada,North America,Store12
2023-05-09 00:00:00,Cancerend,Chain Store,315.0,Bayer,Canada,North America,Store07
2023-05-16 00:00:00,Cancerend,Chain Store,323.0,Bayer,Canada,North America,Store09
2023-05-23 00:00:00,Cancerend,Chain Store,464.0,Bayer,USA,North America,Store08
2023-05-30 00:00:00,Cancerend,Chain Store,235.0,Bayer,Egypt,EMEA,Store02
2023-06-06 00:00:00,Cancerend,Chain Store,404.0,Bayer,USA,North America,Store04
2023-06-13 00:00:00,Cancerend,Chain Store,422.0,Bayer,USA,North America,Store02
2023-06-20 00:00:00,Cancerend,Chain Store,490.0,Bayer,South Korea,APAC,Store02
2023-06-27 00:00:00,Cancerend,Chain Store,65.0,Bayer,Canada,North America,Store10
2023-07-04 00:00:00,Cancerend,Chain Store,0.0,Bayer,USA,North America,Store05
2023-07-11 00:00:00,Cancerend,Chain Store,376.0,Bayer,Australia,APAC,Store04
2023-07-18 00:00:00,Cancerend,Chain Store,387.0,Bayer,Australia,APAC,Store11
2023-07-25 00:00:00,Cancerend,Chain Store,397.0,Bayer,Germany,EMEA,Store01
2023-08-01 00:00:00,Cancerend,Chain Store,323.0,Bayer,South Korea,APAC,Store02
2023-08-08 00:00:00,Cancerend,Chain Store,0.0,Bayer,Germany,EMEA,Store02
2023-08-15 00:00:00,Cancerend,Chain Store,141.0,Bayer,South Korea,APAC,Store02
2023-08-22 00:00:00,Cancerend,Chain Store,58.0,Bayer,USA,North America,Store09
2023-08-29 00:00:00,Cancerend,Chain Store,236.0,Bayer,Egypt,EMEA,Store06
2023-09-05 00:00:00,Cancerend,Chain Store,126.0,Bayer,Egypt,EMEA,Store03
2023-09-12 00:00:00,Cancerend,Chain Store,247.0,Bayer,Germany,EMEA,Store09
2023-09-19 00:00:00,Cancerend,Chain Store,512.0,Bayer,Australia,APAC,Store11
2023-09-26 00:00:00,Cancerend,Chain Store,348.0,Bayer,Canada,North America,Store08
2023-10-03 00:00:00,Cancerend,Chain Store,429.0,Bayer,Canada,North America,Store11
2023-10-10 00:00:00,Cancerend,Chain Store,460.0,Bayer,South Korea,APAC,Store02
2023-10-17 00:00:00,Cancerend,Chain Store,718.0,Bayer,USA,North America,Store12
2023-10-24 00:00:00,Cancerend,Chain Store,0.0,Bayer,South Korea,APAC,Store04
2021-02-02 00:00:00,Hepaheal,Chain Store,377.0,Pfizer,Egypt,EMEA,Store10
2021-02-09 00:00:00,Hepaheal,Chain Store,838.0,Pfizer,Canada,North America,Store06
2021-02-16 00:00:00,Hepaheal,Chain Store,168.0,Pfizer,Australia,APAC,Store03
2021-02-23 00:00:00,Hepaheal,Chain Store,578.0,Pfizer,Egypt,EMEA,Store04
2021-03-02 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,Egypt,EMEA,Store12
2021-03-09 00:00:00,Hepaheal,Chain Store,587.0,Pfizer,USA,North America,Store01
2021-03-16 00:00:00,Hepaheal,Chain Store,103.0,Pfizer,Canada,North America,Store11
2021-03-23 00:00:00,Hepaheal,Chain Store,416.0,Pfizer,USA,North America,Store12
2021-03-30 00:00:00,Hepaheal,Chain Store,329.0,Pfizer,Australia,APAC,Store05
2021-04-06 00:00:00,Hepaheal,Chain Store,,Pfizer,Germany,EMEA,Store08
2021-04-13 00:00:00,Hepaheal,Chain Store,1195.0,Pfizer,Canada,North America,Store10
2021-04-20 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,Australia,APAC,Store09
2021-04-27 00:00:00,Hepaheal,Chain Store,702.0,Pfizer,USA,North America,Store05
2021-05-04 00:00:00,Hepaheal,Chain Store,940.0,Pfizer,Canada,North America,Store10
2021-05-11 00:00:00,Hepaheal,Chain Store,359.0,Pfizer,Canada,North America,Store12
2021-05-18 00:00:00,Hepaheal,Chain Store,138.0,Pfizer,Germany,EMEA,Store12
2021-05-25 00:00:00,Hepaheal,Chain Store,707.0,Pfizer,Australia,APAC,Store02
2021-06-01 00:00:00,Hepaheal,Chain Store,810.0,Pfizer,Australia,APAC,Store11
2021-06-08 00:00:00,Hepaheal,Chain Store,605.0,Pfizer,South Korea,APAC,Store11
2021-06-15 00:00:00,Hepaheal,Chain Store,771.0,Pfizer,USA,North America,Store08
2021-06-22 00:00:00,Hepaheal,Chain Store,1450.0,Pfizer,Australia,APAC,Store12
2021-06-29 00:00:00,Hepaheal,Chain Store,581.0,Pfizer,Germany,EMEA,Store02
2021-07-06 00:00:00,Hepaheal,Chain Store,676.0,Pfizer,South Korea,APAC,Store05
2021-07-13 00:00:00,Hepaheal,Chain Store,434.0,Pfizer,Egypt,EMEA,Store10
2021-07-20 00:00:00,Hepaheal,Chain Store,249.0,Pfizer,South Korea,APAC,Store10
2021-07-27 00:00:00,Hepaheal,Chain Store,647.0,Pfizer,Australia,APAC,Store05
2021-08-03 00:00:00,Hepaheal,Chain Store,115.0,Pfizer,USA,North America,Store09
2021-08-10 00:00:00,Hepaheal,Chain Store,405.0,Pfizer,Germany,EMEA,Store05
2021-08-17 00:00:00,Hepaheal,Chain Store,568.0,Pfizer,South Korea,APAC,Store07
2021-08-24 00:00:00,Hepaheal,Chain Store,779.0,Pfizer,Australia,APAC,Store10
2021-08-31 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,South Korea,APAC,Store03
2021-09-07 00:00:00,Hepaheal,Chain Store,484.0,Pfizer,South Korea,APAC,Store03
2021-09-14 00:00:00,Hepaheal,Chain Store,297.0,Pfizer,Australia,APAC,Store06
2021-09-21 00:00:00,Hepaheal,Chain Store,791.0,Pfizer,USA,North America,Store04
2021-09-28 00:00:00,Hepaheal,Chain Store,653.0,Pfizer,Canada,North America,Store08
2021-10-05 00:00:00,Hepaheal,Chain Store,429.0,Pfizer,South Korea,APAC,Store09
2021-10-12 00:00:00,Hepaheal,Chain Store,587.0,Pfizer,Australia,APAC,Store07
2021-10-19 00:00:00,Hepaheal,Chain Store,582.0,Pfizer,Australia,APAC,Store01
2021-10-26 00:00:00,Hepaheal,Chain Store,540.0,Pfizer,Germany,EMEA,Store12
2021-11-02 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,South Korea,APAC,Store11
2021-11-09 00:00:00,Hepaheal,Chain Store,135.0,Pfizer,Australia,APAC,Store02
2021-11-16 00:00:00,Hepaheal,Chain Store,459.0,Pfizer,South Korea,APAC,Store08
2021-11-23 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,South Korea,APAC,Store04
2021-11-30 00:00:00,Hepaheal,Chain Store,680.0,Pfizer,Canada,North America,Store09
2021-12-07 00:00:00,Hepaheal,Chain Store,675.0,Pfizer,Egypt,EMEA,Store12
2021-12-14 00:00:00,Hepaheal,Chain Store,717.0,Pfizer,Australia,APAC,Store09
2021-12-21 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,Germany,EMEA,Store03
2021-12-28 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,Australia,APAC,Store07
2022-01-04 00:00:00,Hepaheal,Chain Store,94.0,Pfizer,Canada,North America,Store06
2022-01-11 00:00:00,Hepaheal,Chain Store,590.0,Pfizer,Egypt,EMEA,Store04
2022-01-18 00:00:00,Hepaheal,Chain Store,135.0,Pfizer,Canada,North America,Store07
2022-01-25 00:00:00,Hepaheal,Chain Store,562.0,Pfizer,Australia,APAC,Store08
2022-02-01 00:00:00,Hepaheal,Chain Store,249.0,Pfizer,Australia,APAC,Store01
2022-02-08 00:00:00,Hepaheal,Chain Store,477.0,Pfizer,USA,North America,Store06
2022-02-15 00:00:00,Hepaheal,Chain Store,1060.0,Pfizer,South Korea,APAC,Store08
2022-02-22 00:00:00,Hepaheal,Chain Store,236.0,Pfizer,Germany,EMEA,Store09
2022-03-01 00:00:00,Hepaheal,Chain Store,179.0,Pfizer,Germany,EMEA,Store08
2022-03-08 00:00:00,Hepaheal,Chain Store,624.0,Pfizer,USA,North America,Store08
2022-03-15 00:00:00,Hepaheal,Chain Store,839.0,Pfizer,Australia,APAC,Store03
2022-03-22 00:00:00,Hepaheal,Chain Store,292.0,Pfizer,Germany,EMEA,Store12
2022-03-29 00:00:00,Hepaheal,Chain Store,816.0,Pfizer,South Korea,APAC,Store05
2022-04-05 00:00:00,Hepaheal,Chain Store,581.0,Pfizer,Germany,EMEA,Store11
2022-04-12 00:00:00,Hepaheal,Chain Store,87.0,Pfizer,Germany,EMEA,Store03
2022-04-19 00:00:00,Hepaheal,Chain Store,908.0,Pfizer,Egypt,EMEA,Store10
2022-04-26 00:00:00,Hepaheal,Chain Store,185.0,Pfizer,Germany,EMEA,Store09
2022-05-03 00:00:00,Hepaheal,Chain Store,153.0,Pfizer,Canada,North America,Store06
2022-05-10 00:00:00,Hepaheal,Chain Store,476.0,Pfizer,Germany,EMEA,Store01
2022-05-17 00:00:00,Hepaheal,Chain Store,271.0,Pfizer,South Korea,APAC,Store09
2022-05-24 00:00:00,Hepaheal,Chain Store,1282.0,Pfizer,USA,North America,Store08
2022-05-31 00:00:00,Hepaheal,Chain Store,637.0,Pfizer,South Korea,APAC,Store10
2022-06-07 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,Egypt,EMEA,Store06
2022-06-14 00:00:00,Hepaheal,Chain Store,621.0,Pfizer,South Korea,APAC,Store06
2022-06-21 00:00:00,Hepaheal,Chain Store,90.0,Pfizer,Egypt,EMEA,Store08
2022-06-28 00:00:00,Hepaheal,Chain Store,325.0,Pfizer,Egypt,EMEA,Store11
2022-07-05 00:00:00,Hepaheal,Chain Store,183.0,Pfizer,Germany,EMEA,Store10
2022-07-12 00:00:00,Hepaheal,Chain Store,557.0,Pfizer,Egypt,EMEA,Store12
2022-07-19 00:00:00,Hepaheal,Chain Store,459.0,Pfizer,USA,North America,Store11
2022-07-26 00:00:00,Hepaheal,Chain Store,325.0,Pfizer,USA,North America,Store09
2022-08-02 00:00:00,Hepaheal,Chain Store,235.0,Pfizer,Germany,EMEA,Store07
2022-08-09 00:00:00,Hepaheal,Chain Store,529.0,Pfizer,South Korea,APAC,Store07
2022-08-16 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,USA,North America,Store02
2022-08-23 00:00:00,Hepaheal,Chain Store,722.0,Pfizer,USA,North America,Store10
2022-08-30 00:00:00,Hepaheal,Chain Store,134.0,Pfizer,South Korea,APAC,Store04
2022-09-06 00:00:00,Hepaheal,Chain Store,577.0,Pfizer,USA,North America,Store03
2022-09-13 00:00:00,Hepaheal,Chain Store,315.0,Pfizer,USA,North America,Store03
2022-09-20 00:00:00,Hepaheal,Chain Store,650.0,Pfizer,Australia,APAC,Store10
2022-09-27 00:00:00,Hepaheal,Chain Store,832.0,Pfizer,Australia,APAC,Store05
2022-10-04 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,Canada,North America,Store05
2022-10-11 00:00:00,Hepaheal,Chain Store,486.0,Pfizer,Australia,APAC,Store10
2022-10-18 00:00:00,Hepaheal,Chain Store,106.0,Pfizer,South Korea,APAC,Store02
2022-10-25 00:00:00,Hepaheal,Chain Store,349.0,Pfizer,Egypt,EMEA,Store08
2022-11-01 00:00:00,Hepaheal,Chain Store,185.0,Pfizer,Egypt,EMEA,Store03
2022-11-08 00:00:00,Hepaheal,Chain Store,327.0,Pfizer,Australia,APAC,Store06
2022-11-15 00:00:00,Hepaheal,Chain Store,83.0,Pfizer,Egypt,EMEA,Store10
2022-11-22 00:00:00,Hepaheal,Chain Store,180.0,Pfizer,South Korea,APAC,Store04
2022-11-29 00:00:00,Hepaheal,Chain Store,124.0,Pfizer,Australia,APAC,Store09
2022-12-06 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,Germany,EMEA,Store10
2022-12-13 00:00:00,Hepaheal,Chain Store,617.0,Pfizer,Egypt,EMEA,Store02
2022-12-20 00:00:00,Hepaheal,Chain Store,165.0,Pfizer,Australia,APAC,Store04
2022-12-27 00:00:00,Hepaheal,Chain Store,351.0,Pfizer,Egypt,EMEA,Store06
2023-01-03 00:00:00,Hepaheal,Chain Store,422.0,Pfizer,Egypt,EMEA,Store07
2023-01-10 00:00:00,Hepaheal,Chain Store,556.0,Pfizer,Canada,North America,Store03
2023-01-17 00:00:00,Hepaheal,Chain Store,618.0,Pfizer,Australia,APAC,Store09
2023-01-24 00:00:00,Hepaheal,Chain Store,320.0,Pfizer,Australia,APAC,Store03
2023-01-31 00:00:00,Hepaheal,Chain Store,149.0,Pfizer,South Korea,APAC,Store02
2023-02-07 00:00:00,Hepaheal,Chain Store,200.0,Pfizer,Germany,EMEA,Store04
2023-02-14 00:00:00,Hepaheal,Chain Store,407.0,Pfizer,Germany,EMEA,Store04
2023-02-21 00:00:00,Hepaheal,Chain Store,386.0,Pfizer,Germany,EMEA,Store02
2023-02-28 00:00:00,Hepaheal,Chain Store,654.0,Pfizer,USA,North America,Store03
2023-03-07 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,Canada,North America,Store01
2023-03-14 00:00:00,Hepaheal,Chain Store,404.0,Pfizer,Canada,North America,Store04
2023-03-21 00:00:00,Hepaheal,Chain Store,112.0,Pfizer,Germany,EMEA,Store08
2023-03-28 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,Germany,EMEA,Store10
2023-04-04 00:00:00,Hepaheal,Chain Store,1088.0,Pfizer,Canada,North America,Store12
2023-04-11 00:00:00,Hepaheal,Chain Store,642.0,Pfizer,Canada,North America,Store04
2023-04-18 00:00:00,Hepaheal,Chain Store,167.0,Pfizer,Canada,North America,Store06
2023-04-25 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,Australia,APAC,Store11
2023-05-02 00:00:00,Hepaheal,Chain Store,263.0,Pfizer,Australia,APAC,Store09
2023-05-09 00:00:00,Hepaheal,Chain Store,962.0,Pfizer,Australia,APAC,Store05
2023-05-16 00:00:00,Hepaheal,Chain Store,273.0,Pfizer,USA,North America,Store11
2023-05-23 00:00:00,Hepaheal,Chain Store,557.0,Pfizer,Canada,North America,Store04
2023-05-30 00:00:00,Hepaheal,Chain Store,726.0,Pfizer,Australia,APAC,Store10
2023-06-06 00:00:00,Hepaheal,Chain Store,397.0,Pfizer,Germany,EMEA,Store06
2023-06-13 00:00:00,Hepaheal,Chain Store,180.0,Pfizer,Canada,North America,Store08
2023-06-20 00:00:00,Hepaheal,Chain Store,734.0,Pfizer,Germany,EMEA,Store08
2023-06-27 00:00:00,Hepaheal,Chain Store,690.0,Pfizer,USA,North America,Store02
2023-07-04 00:00:00,Hepaheal,Chain Store,1038.0,Pfizer,Germany,EMEA,Store11
2023-07-11 00:00:00,Hepaheal,Chain Store,233.0,Pfizer,Egypt,EMEA,Store01
2023-07-18 00:00:00,Hepaheal,Chain Store,577.0,Pfizer,Egypt,EMEA,Store01
2023-07-25 00:00:00,Hepaheal,Chain Store,139.0,Pfizer,Australia,APAC,Store04
2023-08-01 00:00:00,Hepaheal,Chain Store,575.0,Pfizer,Canada,North America,Store01
2023-08-08 00:00:00,Hepaheal,Chain Store,1153.0,Pfizer,USA,North America,Store05
2023-08-15 00:00:00,Hepaheal,Chain Store,647.0,Pfizer,Canada,North America,Store10
2023-08-22 00:00:00,Hepaheal,Chain Store,618.0,Pfizer,Egypt,EMEA,Store01
2023-08-29 00:00:00,Hepaheal,Chain Store,817.0,Pfizer,South Korea,APAC,Store01
2023-09-05 00:00:00,Hepaheal,Chain Store,315.0,Pfizer,Australia,APAC,Store06
2023-09-12 00:00:00,Hepaheal,Chain Store,0.0,Pfizer,Egypt,EMEA,Store08
2023-09-19 00:00:00,Hepaheal,Chain Store,84.0,Pfizer,South Korea,APAC,Store02
2023-09-26 00:00:00,Hepaheal,Chain Store,714.0,Pfizer,Canada,North America,Store02
2023-10-03 00:00:00,Hepaheal,Chain Store,603.0,Pfizer,Germany,EMEA,Store03
2023-10-10 00:00:00,Hepaheal,Chain Store,1128.0,Pfizer,South Korea,APAC,Store11
2023-10-17 00:00:00,Hepaheal,Chain Store,713.0,Pfizer,Canada,North America,Store07
2023-10-24 00:00:00,Hepaheal,Chain Store,705.0,Pfizer,Germany,EMEA,Store03
2021-02-02 00:00:00,AntifungalY,Chain Store,379.0,Bayer,Canada,North America,Store12
2021-02-09 00:00:00,AntifungalY,Chain Store,795.0,Bayer,Canada,North America,Store07
2021-02-16 00:00:00,AntifungalY,Chain Store,396.0,Bayer,Egypt,EMEA,Store07
2021-02-23 00:00:00,AntifungalY,Chain Store,232.0,Bayer,Canada,North America,Store02
2021-03-02 00:00:00,AntifungalY,Chain Store,706.0,Bayer,Egypt,EMEA,Store03
2021-03-09 00:00:00,AntifungalY,Chain Store,806.0,Bayer,Egypt,EMEA,Store02
2021-03-16 00:00:00,AntifungalY,Chain Store,340.0,Bayer,Canada,North America,Store11
2021-03-23 00:00:00,AntifungalY,Chain Store,503.0,Bayer,Australia,APAC,Store01
2021-03-30 00:00:00,AntifungalY,Chain Store,435.0,Bayer,South Korea,APAC,Store12
2021-04-06 00:00:00,AntifungalY,Chain Store,552.0,Bayer,Australia,APAC,Store06
2021-04-13 00:00:00,AntifungalY,Chain Store,634.0,Bayer,Canada,North America,Store06
2021-04-20 00:00:00,AntifungalY,Chain Store,0.0,Bayer,South Korea,APAC,Store10
2021-04-27 00:00:00,AntifungalY,Chain Store,593.0,Bayer,Australia,APAC,Store09
2021-05-04 00:00:00,AntifungalY,Chain Store,705.0,Bayer,Canada,North America,Store06
2021-05-11 00:00:00,AntifungalY,Chain Store,90.0,Bayer,Canada,North America,Store02
2021-05-18 00:00:00,AntifungalY,Chain Store,467.0,Bayer,Canada,North America,Store05
2021-05-25 00:00:00,AntifungalY,Chain Store,786.0,Bayer,Australia,APAC,Store04
2021-06-01 00:00:00,AntifungalY,Chain Store,696.0,Bayer,Germany,EMEA,Store02
2021-06-08 00:00:00,AntifungalY,Chain Store,481.0,Bayer,Australia,APAC,Store06
2021-06-15 00:00:00,AntifungalY,Chain Store,609.0,Bayer,USA,North America,Store04
2021-06-22 00:00:00,AntifungalY,Chain Store,753.0,Bayer,Australia,APAC,Store12
2021-06-29 00:00:00,AntifungalY,Chain Store,782.0,Bayer,Australia,APAC,Store02
2021-07-06 00:00:00,AntifungalY,Chain Store,648.0,Bayer,Australia,APAC,Store03
2021-07-13 00:00:00,AntifungalY,Chain Store,631.0,Bayer,Canada,North America,Store10
2021-07-20 00:00:00,AntifungalY,Chain Store,667.0,Bayer,Germany,EMEA,Store04
2021-07-27 00:00:00,AntifungalY,Chain Store,116.0,Bayer,Australia,APAC,Store10
2021-08-03 00:00:00,AntifungalY,Chain Store,565.0,Bayer,USA,North America,Store11
2021-08-10 00:00:00,AntifungalY,Chain Store,106.0,Bayer,South Korea,APAC,Store06
2021-08-17 00:00:00,AntifungalY,Chain Store,344.0,Bayer,Egypt,EMEA,Store04
2021-08-24 00:00:00,AntifungalY,Chain Store,1350.0,Bayer,Germany,EMEA,Store06
2021-08-31 00:00:00,AntifungalY,Chain Store,427.0,Bayer,South Korea,APAC,Store07
2021-09-07 00:00:00,AntifungalY,Chain Store,368.0,Bayer,Australia,APAC,Store11
2021-09-14 00:00:00,AntifungalY,Chain Store,0.0,Bayer,Germany,EMEA,Store10
2021-09-21 00:00:00,AntifungalY,Chain Store,292.0,Bayer,Germany,EMEA,Store10
2021-09-28 00:00:00,AntifungalY,Chain Store,364.0,Bayer,Egypt,EMEA,Store12
2021-10-05 00:00:00,AntifungalY,Chain Store,538.0,Bayer,USA,North America,Store09
2021-10-12 00:00:00,AntifungalY,Chain Store,607.0,Bayer,Australia,APAC,Store11
2021-10-19 00:00:00,AntifungalY,Chain Store,549.0,Bayer,Canada,North America,Store06
2021-10-26 00:00:00,AntifungalY,Chain Store,383.0,Bayer,Germany,EMEA,Store07
2021-11-02 00:00:00,AntifungalY,Chain Store,184.0,Bayer,Canada,North America,Store05
2021-11-09 00:00:00,AntifungalY,Chain Store,729.0,Bayer,Egypt,EMEA,Store08
2021-11-16 00:00:00,AntifungalY,Chain Store,213.0,Bayer,Canada,North America,Store01
2021-11-23 00:00:00,AntifungalY,Chain Store,1232.0,Bayer,Egypt,EMEA,Store05
2021-11-30 00:00:00,AntifungalY,Chain Store,424.0,Bayer,Australia,APAC,Store05
2021-12-07 00:00:00,AntifungalY,Chain Store,478.0,Bayer,Canada,North America,Store11
2021-12-14 00:00:00,AntifungalY,Chain Store,333.0,Bayer,South Korea,APAC,Store04
2021-12-21 00:00:00,AntifungalY,Chain Store,341.0,Bayer,South Korea,APAC,Store02
2021-12-28 00:00:00,AntifungalY,Chain Store,110.0,Bayer,South Korea,APAC,Store07
2022-01-04 00:00:00,AntifungalY,Chain Store,750.0,Bayer,Canada,North America,Store07
2022-01-11 00:00:00,AntifungalY,Chain Store,876.0,Bayer,Germany,EMEA,Store03
2022-01-18 00:00:00,AntifungalY,Chain Store,738.0,Bayer,Canada,North America,Store01
2022-01-25 00:00:00,AntifungalY,Chain Store,322.0,Bayer,USA,North America,Store08
2022-02-01 00:00:00,AntifungalY,Chain Store,258.0,Bayer,Germany,EMEA,Store01
2022-02-08 00:00:00,AntifungalY,Chain Store,149.0,Bayer,Egypt,EMEA,Store12
2022-02-15 00:00:00,AntifungalY,Chain Store,907.0,Bayer,USA,North America,Store03
2022-02-22 00:00:00,AntifungalY,Chain Store,823.0,Bayer,USA,North America,Store06
2022-03-01 00:00:00,AntifungalY,Chain Store,122.0,Bayer,Canada,North America,Store05
2022-03-08 00:00:00,AntifungalY,Chain Store,683.0,Bayer,USA,North America,Store10
2022-03-15 00:00:00,AntifungalY,Chain Store,1051.0,Bayer,USA,North America,Store01
2022-03-22 00:00:00,AntifungalY,Chain Store,89.0,Bayer,Australia,APAC,Store01
2022-03-29 00:00:00,AntifungalY,Chain Store,873.0,Bayer,South Korea,APAC,Store08
2022-04-05 00:00:00,AntifungalY,Chain Store,119.0,Bayer,Australia,APAC,Store06
2022-04-12 00:00:00,AntifungalY,Chain Store,488.0,Bayer,Germany,EMEA,Store06
2022-04-19 00:00:00,AntifungalY,Chain Store,650.0,Bayer,South Korea,APAC,Store05
2022-04-26 00:00:00,AntifungalY,Chain Store,699.0,Bayer,South Korea,APAC,Store02
2022-05-03 00:00:00,AntifungalY,Chain Store,0.0,Bayer,Germany,EMEA,Store12
2022-05-10 00:00:00,AntifungalY,Chain Store,0.0,Bayer,Egypt,EMEA,Store12
2022-05-17 00:00:00,AntifungalY,Chain Store,411.0,Bayer,Germany,EMEA,Store06
2022-05-24 00:00:00,AntifungalY,Chain Store,874.0,Bayer,Australia,APAC,Store07
2022-05-31 00:00:00,AntifungalY,Chain Store,680.0,Bayer,South Korea,APAC,Store10
2022-06-07 00:00:00,AntifungalY,Chain Store,0.0,Bayer,Australia,APAC,Store06
2022-06-14 00:00:00,AntifungalY,Chain Store,330.0,Bayer,Canada,North America,Store09
2022-06-21 00:00:00,AntifungalY,Chain Store,712.0,Bayer,Canada,North America,Store11
2022-06-28 00:00:00,AntifungalY,Chain Store,595.0,Bayer,USA,North America,Store01
2022-07-05 00:00:00,AntifungalY,Chain Store,330.0,Bayer,Australia,APAC,Store09
2022-07-12 00:00:00,AntifungalY,Chain Store,170.0,Bayer,USA,North America,Store03
2022-07-19 00:00:00,AntifungalY,Chain Store,424.0,Bayer,South Korea,APAC,Store02
2022-07-26 00:00:00,AntifungalY,Chain Store,468.0,Bayer,Canada,North America,Store02
2022-08-02 00:00:00,AntifungalY,Chain Store,443.0,Bayer,USA,North America,Store05
2022-08-09 00:00:00,AntifungalY,Chain Store,468.0,Bayer,South Korea,APAC,Store03
2022-08-16 00:00:00,AntifungalY,Chain Store,636.0,Bayer,South Korea,APAC,Store01
